<http://id.loc.gov/authorities/subjects/sh85001172>	Advertising--Social aspects
<urn:rula:bcd18ead5fa830127187d499e97e7a4dc8f641ec34d8c7e9f9f24deae2e39fdc>	Twitter
<http://id.loc.gov/authorities/subjects/sh2007006470>	Branding (Marketing)
<urn:rula:0c6436a577a0dfb9e42734ccdf7a794c58c75b41e4bd11421c4c5633a0ae47a3>	Social media--Marketing
<http://id.loc.gov/authorities/subjects/sh2006007023>	Social media
<urn:rula:3a4d3b222379af51663ba7edbbc9f850e680f7c09040175fed602069e72e70b8>	Online social networks--Economic aspects
<http://id.loc.gov/authorities/subjects/sh2006006990>	Online social networks
<urn:rula:38bb3f48bdbe75dc3c086290784a14bed417b1c02f2a89f8609fcc43c861c0f2>	Communication in organizations--Social aspects
<http://id.loc.gov/authorities/subjects/sh85029082>	Communication in organizations
<http://id.loc.gov/authorities/subjects/sh85032896>	Corporate culture
