<urn:rula:277edd531fe8f396c44c92bfee617c145b576a96dfdc233ba402325321fe85c3>	Fiber-reinforced plastics--Mechanical properties
<http://id.loc.gov/authorities/subjects/sh85048018>	Fiber-reinforced plastics
<urn:rula:83f4ddcdf9140b4f774a22f280bdbe5eb2bd483d2b90ba858a8536615b0b6c47>	Plant fibers--Industrial applications
<http://id.loc.gov/authorities/subjects/sh85102742>	Plant fibers
<urn:rula:924ef5c25f0ebb20bf8dd0367cebd01f0dd0258d86acad58dfee5e11388e4c4d>	Flax--Industrial applications
<http://id.loc.gov/authorities/subjects/sh85049037>	Flax
<urn:rula:eaf111215ae6b792e8e8a87a86dce6b8404ba3357cf95819f490a2bdf14321a6>	Fibrous composites--Testing
<http://id.loc.gov/authorities/subjects/sh85048037>	Fibrous composites
<urn:rula:d593f6bb7c5792aabdbd6bf72fbee095af3a47ce3fde7ef817bb7adb4888bcc9>	Composite materials--Testing
<http://id.loc.gov/authorities/subjects/sh85029397>	Composite materials
<urn:rula:8815072939b9ff3028f716330f2e1389c74fc88f2ced04d8495b4d0d92bf343f>	Fibrous composites--Mathematical models
