<urn:rula:98686b18cb0f85ce3f147f69932ff3b7a3ba35274148cef2ae68e7581ceb4391>	Mainstreaming in education--Ontario
<http://id.loc.gov/authorities/subjects/sh85079929>	Mainstreaming in education
<urn:rula:3ef2965b30c2819b45a7a0c33209b80e9ad2b63b426a033242638809597830ac>	Children with disabilities--Education (Primary)--Ontario
<http://id.loc.gov/authorities/subjects/sh85058689>	Children with disabilities
<http://id.loc.gov/authorities/subjects/sh85133033>	Teachers of children with disabilities--Training of
<urn:rula:36d5caf3976eb0d8657f354b4bec4a1cc323552f56406dc21981efbd29148401>	Early childhood education--Ontario
<http://id.loc.gov/authorities/subjects/sh99005760>	Early childhood education
<http://id.loc.gov/authorities/subjects/sh99003779>	Individualized education programs
<urn:rula:321886cd3d80ac59714f2860341f1173ca72749f6adcde2edf4f7b4d9c292d4a>	Inclusive education--Ontario
<http://id.loc.gov/authorities/subjects/sh96009825>	Inclusive education
