<urn:rula:e7f550891ec7193fc786c79afca52a373da348cd0b86c050f77449b55e47bfe1>	Human rights advocacy--Canada
<http://id.loc.gov/authorities/subjects/sh94008953>	Human rights advocacy
<urn:rula:f0b6033024c07316d2e5f1a47a451ec579e98a378af26a47b12869e9f01ad9be>	People with disabilities--Transportation--Ontario
<http://id.loc.gov/authorities/subjects/sh85101590>	People with disabilities--Transportation
<urn:rula:73969effd80934ec72c8724fc664930111bf086656d537e5bdc43c62f12e8d55>	People with disabilities--Services for--Ontario
<http://id.loc.gov/authorities/subjects/sh85058683>	People with disabilities--Services for
<urn:rula:11fab2b923ad6dcd3c0daa81c4990dbffea1843d0e9d17c8851df1e49c9723da>	Local transit--Ontario
<http://id.loc.gov/authorities/subjects/sh85077945>	Local transit
<urn:rula:8a9421642eaf34818ee287b3f598b4598829610b2696cb04a69883a8b6e3e929>	Older people--Transportation--Ontario
<http://id.loc.gov/authorities/subjects/sh85002134>	Older people--Transportation
<urn:rula:2ee420151f6c0ff4808393d9d273b8b457b14d2186f4f77490a2f988853b87b9>	Paratransit services--Ontario
<http://id.loc.gov/authorities/subjects/sh85097942>	Paratransit services
