<urn:rula:56fa3f0fbe9876a32f49fd98f523892105ae700118fa317dc1d69d7126d7202a>	Employee selection--Ontario
<http://id.loc.gov/authorities/subjects/sh85042875>	Employee selection
<urn:rula:a5fee22584fa7d9788c9b7c1f4237bee85bcf7744359b4a7832432755d7a7a5c>	Foreign workers--Government policy--Ontario
<http://id.loc.gov/authorities/subjects/sh85003502>	Foreign workers
<urn:rula:79a9d25eceb2d23fa1eaa4ab740534d208bec0e3918bbc2ab5b7923af1bba327>	Temporary employees--Government policy--Ontario
<http://id.loc.gov/authorities/subjects/sh85042895>	Temporary employees
<urn:rula:a3e8d04e5a201977a1249cfbf4c6c58476e34d035196b38f7c999da59de30bdb>	Temporary Foreign Worker Program (Canada)
<urn:rula:f56a06bcab73769d6b0eef5e6eb0f3585db1204517d56fcefdf9a4a498abe849>	Illegal aliens--Government policy--Ontario
<http://id.loc.gov/authorities/subjects/sh85003553>	Illegal aliens
<urn:rula:40edb0bb2f5635bb1d62441332abbd12559ea37254cb6e379e3ead2f94e9e5b6>	Illegal aliens--Services for--Ontario
<urn:rula:589bb02b5a2ca926ad50d987b7f081b7677787c04005c2635d07ecddfcccf1c1>	Illegal aliens--Employment--Ontario
<urn:rula:de065f9057c158f36e478a71d4bf802449dfc70f0869186774d31b011ad662d4>	Labor supply--Ontario
<http://id.loc.gov/authorities/subjects/sh85073724>	Labor supply
