<urn:rula:16481b66897e3a9a283b1ee58acca6a75e144eca2ee4fa449987c15045fdfee4>	Frogs--Habitat
<http://id.loc.gov/authorities/subjects/sh85052057>	Frogs
<urn:rula:dc5f4b8fcea4279b0d0ed3c7f5b0939831be5f90d0d1a53fd4d7f65219335491>	Habitat partitioning (Biology)--Mathematical models
<http://id.loc.gov/authorities/subjects/sh85058161>	Habitat partitioning (Biology)
<urn:rula:3dc43daa674a027dc2c02167328a51ef4684e4a198d9d78d4762ceb7ff496a62>	Environmental degradation--Alberta
<http://id.loc.gov/authorities/subjects/sh92006466>	Environmental degradation
<urn:rula:7e11ec6896d7b16f29c8863fd5fe5931f9d55af9de0a2723e82173dad117f87d>	Amphibians--Conservation
<http://id.loc.gov/authorities/subjects/sh85004598>	Amphibians
<urn:rula:a743bbbc56e54d3611e52cd5f0ebaa6f79fc35fd3b9eab81fb4b5cbb2d14591a>	Ranidae--Alberta
<http://id.loc.gov/authorities/subjects/sh85111376>	Ranidae
<urn:rula:47f58b1a8330550d9d499ef76d8dac5bf88a51c5eb619a02ac1e1fc86e0b9cfb>	Hylidae--Alberta
<http://id.loc.gov/authorities/subjects/sh85063569>	Hylidae
