<urn:rula:bbe01453938a6f52c523e28e3a6acb3688a9f48a173dae041548ce286a81e559>	Farms, Small--Canada
<http://id.loc.gov/authorities/subjects/sh85047327>	Farms, Small
<urn:rula:7d0e35655c8ab1bcc31560cdc374b24a86defcd6eb86334a49b5dd7c8214d832>	Family farms--Canada
<http://id.loc.gov/authorities/subjects/sh85047039>	Family farms
<urn:rula:3d199370b88322327e36d2de766b72003cb3da9e6434075f595b90c6f41cf4de>	Agriculture and state--Canada--Decision making
<http://id.loc.gov/authorities/subjects/sh2007100800>	Agriculture and state--Canada
<urn:rula:d74f657fbeb41f0ae9daf0bfc808fdb34ed16b7cf45ac3ba3a97a9b3625c006e>	Farmers--Government policy--Canada
<http://id.loc.gov/authorities/subjects/sh85047270>	Farmers
<urn:rula:69491e595fb11126366307500336471e489855f79e088755aa77d069283e347f>	Farmers--Economic conditions--Canada
<http://id.loc.gov/authorities/subjects/sh87003959>	Farmers--Economic conditions
<urn:rula:48d8dcddb31b9eaf1ea20513c938c9b07f10292828299588d705a4b544daec83>	World Trade Organization
