<urn:rula:fc0383e43d6b40533346c618cf1c652f7c30078be308a11b5e690f051490b6c2>	Marijuana industry--Government policy--Canada
<http://id.loc.gov/authorities/subjects/sh85081094>	Marijuana industry
<urn:rula:0b8339d8f3fdddcd6014c57654471c9bda56f703d9de6cd719beaef5ac737a6a>	Marijuana industry--Law and legislation--Canada
<urn:rula:80a31473cbf16cc3f8a4ee93c02bee95e4506ae312640bcec236e09dda9425c9>	Marijuana--Law and legislation--Canada
<http://id.loc.gov/authorities/subjects/sh85081091>	Marijuana--Law and legislation
<urn:rula:8ae88488594136202768bf27d4dcb48d0cb90b5ffefdfd6d4b74d059d23ba75e>	Marijuana--Government policy--Canada
<http://id.loc.gov/authorities/subjects/sh85081089>	Marijuana
<urn:rula:5b9d1bd190c4f1bb61334482e846df6cd6ccc22243d39cfe4949407176778a4d>	Land use--Law and legislation--Canada
<http://id.loc.gov/authorities/subjects/sh85074347>	Land use--Law and legislation
<urn:rula:e6f6f940e444687efa7bcf34af294d297b982ff05b80bde5e0a5b2e56a70385f>	Land use--Planning--Canada
<http://id.loc.gov/authorities/subjects/sh85074348>	Land use--Planning
