<urn:rula:5a824aec71af6deaa19caeecf318903f491deb509aad2dce0c344d0eef467b42>	Housing, Single family--Energy conservation
<http://id.loc.gov/authorities/subjects/sh85062619>	Housing, Single family
<urn:rula:416ca2fb8205e1552444aee70e010bf21c7694d5408311ba55dd15ee2ddf5ee4>	Environmental health--Government policy--Ontario
<http://id.loc.gov/authorities/subjects/sh85044173>	Environmental health
<urn:rula:91dc51b0013101f7983a3b297cfd7c965213816298b62f124e1662c2809075d9>	Energy conservation--Government policy--Ontario
<http://id.loc.gov/authorities/subjects/sh00005625>	Energy conservation
<urn:rula:ce4307a14afedd47e2b2f595143dbf3f464d7334d00733ebc3ab32c551ba9d32>	Architecture and energy conservation--Environmental aspects--Ontario
<http://id.loc.gov/authorities/subjects/sh85006885>	Architecture and energy conservation
<urn:rula:50d4fc7dbdd510be8c047de0ef0d60acc778dbf3a30969cd0a07f7ebaa124a9c>	Dwellings--Remodeling--Ontario--Finance
<http://id.loc.gov/authorities/subjects/sh85040212>	Dwellings--Remodeling
<urn:rula:6fc7f417a6280fba8cedf82a89ef29f289b511e45949bd8539ea844cf03a1cc1>	Housing--Energy conservation--Ontario
<http://id.loc.gov/authorities/subjects/sh85062603>	Housing
