<urn:rula:2d967b55cdada7158ab9ffd65efbf3ffe0c6a7b6a6ba9909de907afbca77b773>	Fashion--Forecasting.
<http://id.loc.gov/authorities/subjects/sh85047377>	Fashion
<urn:rula:58954aacb04b3a936b61b418eb3ac7bbd1519c6905da55dca1933405c4f2d894>	Clothing trade--Forecasting.
<http://id.loc.gov/authorities/subjects/sh85027174>	Clothing trade
<urn:rula:8d820c20dbf72787447c14194990a65b8775571c6014ead5f2301eb608c182d6>	Fashion design--Forecasting.
<http://id.loc.gov/authorities/subjects/sh2003012057>	Fashion design
<urn:rula:dfac57eeadbb48c741e1a1867043e8675fcd842e317a5c52938ec9d580015135>	Gender-nonconforming people.
<urn:rula:179f30f00de607b4058ef53abe902659be8cc2d5c62f32d8c938c99978db8aa0>	Gender nonconformity.
<urn:rula:b18a3252493a4f2e1914af02d5f8d3787d9d0a6ac66495976839ae66e0e8a0f2>	Transgender people--Identity.
<http://id.loc.gov/authorities/subjects/sh2007003708>	Transgender people
<http://id.loc.gov/authorities/subjects/sh85064151>	Identity (Psychology)
