<urn:rula:47d8f4fa2f9abb54290636fa90057ee920c1f8ad020045222f6dc11046588f05>	Heavy metals--Environmental aspects--Erie, Lake
<http://id.loc.gov/authorities/subjects/sh2008105554>	Heavy metals--Environmental aspects
<urn:rula:8ca36b2e819cb9ed9ba87a3f14c0c92bf80af702dd2794b00f6783a72a8f277e>	Sedimentation and deposition--Erie, Lake
<http://id.loc.gov/authorities/subjects/sh85119506>	Sedimentation and deposition
<urn:rula:0f92ee8d4338f7d6eafdcb57dba3a0a39f87e19f4ab0907d138227fe8bac0a6d>	Contaminated sediments--Management--Decision making
<http://id.loc.gov/authorities/subjects/sh95006597>	Contaminated sediments
<urn:rula:644ca3e6793db1abf1614a2af70a8c437581ac8cf00df6cba4c979c55a445efa>	Contaminated sediments--Erie, Lake--Management
<urn:rula:8f98174fcee20715d788be34144fcf8106f0d3c90bb9a599c8a82fb793a44d5f>	Digital mapping--Erie, Lake
<http://id.loc.gov/authorities/subjects/sh85037980>	Digital mapping
<urn:rula:b1f969d30d777456ecf02ecf4b2c7ffd8e6da93129eeb8c637a70eae73955846>	Geographic information systems--Erie, Lake
<http://id.loc.gov/authorities/genreForms/gf2011026294>	Geographic information systems
<urn:rula:a33ac16496cef5bd2c6b7fa1d11e64348bef13fcc7972a2d97e1c4e690a775a1>	Cartography--Automation--Erie, Lake
<http://id.loc.gov/authorities/subjects/sh85020516>	Cartography--Automation
