<urn:rula:e478c24e204f4db7d5034cfd4d7cab17034deb177c01c299eed443deb7932127>	Mentally ill offenders--Treatment--Canada
<http://id.loc.gov/authorities/subjects/sh00003171>	Mentally ill offenders
<urn:rula:c8df6d28d4bc06e8b94d5d1e9ad56cb59de336c7e72c0e1cc320b6849af2cfc2>	Violent offenders--Mental health
<http://id.loc.gov/authorities/subjects/sh00003170>	Violent offenders
<urn:rula:bbf97e90aafcc746bbdf3ef0ddc8e6d4ea6e9d2412272b9849dde9d796e994a1>	Violent offenders--Rehabilitation
<urn:rula:3380cc5760156ce02c501bbfe9222ded77bcbb9ddb5a116233115c32ce56c516>	Mental illness--Risk factors
<http://id.loc.gov/authorities/subjects/sh85083643>	Mental illness
<http://id.loc.gov/authorities/subjects/sh86006643>	Criminal justice, Administration of--Canada
<urn:rula:c70aa0dd33984fd01db97eb876728161758d5e57b4f26d830d8d9f935bf89548>	Criminal procedure--Evaluation
<http://id.loc.gov/authorities/subjects/sh85034086>	Criminal procedure
<urn:rula:aeb6d44ee3a859c53553b260d2c02607a5859ec7994c72bea965799037588078>	Mentally ill offenders--Rehabilitation--Canada
<urn:rula:eec5f470a6742e77fdcbd7c0185eda4bc1efd2c523b980b31830f71e00f266c5>	Mentally ill offenders--Risk assessment--Canada
