<urn:rula:a095264ba2cdd759cdb0109102681a073bbf289a0b67b525f58d790da938c744>	Internet--Economic aspects
<http://id.loc.gov/authorities/subjects/sh92002816>	Internet
<urn:rula:d7fa69f2eb49f19d48a9dee4fc14dada283123b8b62ee1894e3f4a4cd963e252>	Information technology--Canada
<http://id.loc.gov/authorities/subjects/sh2002012003>	Information technology
<urn:rula:e470b108a9961f9351c490455f998def950c6d41df3fc257524cbf8dd3de0849>	Wireless Internet--Canada
<http://id.loc.gov/authorities/subjects/sh2001008359>	Wireless Internet
<urn:rula:aa438c6c9d9dd283fd7827824e7cefe4eb841fc6ebaaa260a24d016cafd8310f>	Consumer behavior--Canada
<http://id.loc.gov/authorities/subjects/sh87006429>	Consumer behavior
<urn:rula:5dde38b7195d0d3874b36743d853b280e60a15b48127705a07a36e10bbc71130>	Internet marketing--Canada
<http://id.loc.gov/authorities/subjects/sh2005004726>	Internet marketing
