<urn:rula:6feb3643b5257de4eee210082da23c86497d71eda97b1ecb5a448ebe4a32dcb8>	City planning--Ontario--Golden Horseshoe
<http://id.loc.gov/authorities/subjects/sh85026282>	City planning
<urn:rula:7059c1494379d2bfde8e9d109d7cf3f736fb9a376efa971358f7a20b3c25c4ad>	Regional planning--Ontario--Golden Horseshoe
<http://id.loc.gov/authorities/subjects/sh85112367>	Regional planning
<urn:rula:058bebaac9db72952823eb4a38c076ddbc055214dc36f8c4b01a48d519af8439>	Housing--Ontario--Golden Horseshoe
<http://id.loc.gov/authorities/subjects/sh85062603>	Housing
<urn:rula:3a29da44d1a0ac3581fcd2bb9fafbe465ee20a87f7ad948490704104023a16e3>	Low-income housing--Ontario--Golden Horseshoe
<http://id.loc.gov/authorities/subjects/sh85104841>	Low-income housing
<urn:rula:c1ad1af0f3e179651dac369034f2e707dee04f06d9e46ab6eb04487830564d01>	Cities and towns--Ontario--Golden Horseshoe--Growth
<http://id.loc.gov/authorities/subjects/sh85026130>	Cities and towns
<urn:rula:af2ab4f6cee230092a09c4e319c89afff551952a7e4e5467602e6780a9a3b2b8>	Infrastructure (Economics)--Ontario--Golden Horseshoe
<http://id.loc.gov/authorities/subjects/sh85066333>	Infrastructure (Economics)
<urn:rula:22d0cdbb9cf09ed407e8e595e5e48c9948ed5ab8c75b8fb304cabccfd4e5c371>	Land use--Ontario--Golden Horseshoe--Planning
<http://id.loc.gov/authorities/subjects/sh85074345>	Land use
