<urn:rula:d2287808f361d1681210c83073fce5cf9221f0ac7ab74852037dc85bed8cefb2>	Transit-oriented development--Ontario--Port Credit--Case studies
<http://id.loc.gov/authorities/subjects/sh2004007807>	Transit-oriented development
<urn:rula:a5863ab9df0e5ab2e95c6dc5b92be8608c7c6125eb04122853f3b37c19c29a1a>	Pedestrian facilities design--Ontario--Port Credit--Case studies
<http://id.loc.gov/authorities/subjects/sh85099134>	Pedestrian facilities design
<urn:rula:962ae654bc372756ed78e63175f2c750a8acc7667f129d9695c879043c287d2e>	Older people--Housing--Canada--Case studies
<http://id.loc.gov/authorities/subjects/sh2004005948>	Older people--Housing
<urn:rula:05e0a8e3ecb6589448697da6fd2d8154b4698f3cd9135ed068e40cc8925c4d7b>	Urban transportation--Ontario--Planning
<http://id.loc.gov/authorities/subjects/sh85141331>	Urban transportation
<urn:rula:697678edd5ca4a58761d890fd2132ac02730aea37127369b9445ae59f2bfcace>	Local transit--Planning
<http://id.loc.gov/authorities/subjects/sh85077945>	Local transit
