<urn:rula:99252126a3a76b69f397e55b6dd5dac94eb7c4faed55533f2787fff5431e8cb9>	Rural journalism--Canada
<urn:rula:9a380638497d5c2a9a080553cbe3b8f1d894d617db23795da81a32a63ced98e7>	Rural journalism--United States
<urn:rula:0cb7213e3abe7e2ac9a80c5171afe73be7118f568c9dc466e35d2bc7b8f06b46>	Local mass media--Canada
<urn:rula:780b207a1efcfdf12654a1ee5ba6318fc8c27b715ce35e1aceacadb5837a82f3>	Local mass media--United States
<http://id.loc.gov/authorities/subjects/sh85070787>	Journalistic ethics
<urn:rula:4072a3f15cb6424ebd78ccbf888a8f32cd917cb7696e374e6a2ce81db0af0b00>	Community newspapers--Canada
<http://id.loc.gov/authorities/subjects/sh98006600>	Digital media
<http://id.loc.gov/authorities/subjects/sh2004000803>	Online journalism
<urn:rula:6c95a76043388401ff01d1e78fdaebecbcd29b05bbd31d7a9ba046e34cf7bda9>	Journalism--Technical innovations
<http://id.loc.gov/authorities/subjects/sh2006007023>	Social media
<urn:rula:2e3c3ccb7060ddf54bc6a7cb85cbe1a6e102cb419f106cf56218264b85de47a4>	Community newspapers--United States
<urn:rula:6319ea7ed13da6ecf2f74f9f7afd6dfa73f2d9f648e73fd904218f8e04357b76>	Journalism, Regional--United States
<urn:rula:6edae8fcd71ef2b2275980f8a3a44ecc5977f6ab49738c695505ca2ca9240fea>	Journalism, Regional--Canada
