<urn:rula:d0f163a9adf3a68bd846070a7349fc08c08d04e64f9da480479680675263d7a8>	Agriculture--Economic aspects--Ontario
<urn:rula:fa097eba07aeea2d1fa34b6d24b95d00c70d1b814e3f0212f49a287c24bf6585>	Seasonal Agricultural Workers Program (Canada)
<urn:rula:f1ac9374a163ede2f6f16102c62dd9e41f7aeec4bd0ab8bd0d32bd26b564491a>	Migrant agricultural laborers--Government policy--Ontario
<urn:rula:486853b25303b2f06214d8e96b1135c06f7129a9448d9ab749f21616bf40765b>	Migrant agricultural laborers--Press coverage--Ontario
<urn:rula:abc57e8bdb4b42bffc8a3605fd1a1f18062b11debb803f915a1159f8aaf9f055>	Migrant agricultural laborers--Ontario--Public opinion
<urn:rula:7c4057880b8e85fa16e420e30a9906823a1d261c3220c67202bf49c544d9e1c0>	Migrant agricultural laborers--Economic aspects--Canada
<urn:rula:12c560ee6722ca4e00b81b73d365f27d63d8c8b3e6cfe58cab1688f68fc0b417>	Migrant agricultural laborers--Social aspects--Canada
<urn:rula:17249958b29401dc8e26e9116bc00cef11c643f8fa1e2840f4218ba6aa2991ed>	Mass media and minorities--Ontario
<urn:rula:e09e5668265739a6823f91abb4e2111c9f5596520c2b1c1ec92057f41b9c7266>	Mass media and foreign workers--Ontario
<urn:rula:81dc550d1d5e8dc8d5cd0d767553404781ce791263cd1890963850db87297a19>	Agricultural productivity--Ontario
